
WARNING: ValueSet.where(id = 'authorizationStatus'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi/100000072052
WARNING: ValueSet.where(id = 'epiType'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi
WARNING: ValueSet.where(id = 'legalStatusOfSupply'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi/100000072051
WARNING: ValueSet.where(id = 'marketingStatus'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi/100000072052
WARNING: ValueSet.where(id = 'medProductType'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi/200000025915
WARNING: ValueSet.where(id = 'meddra'): Error from server: Unable to provide support for code system http://terminology.hl7.org/CodeSystem/mdr
WARNING: ValueSet.where(id = 'nonproprietaryNamePart'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi
WARNING: ValueSet.where(id = 'operationType'): Error from server: Unable to provide support for code system http://example.org
WARNING: ValueSet.where(id = 'organizationType'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi/220000000031
WARNING: ValueSet.where(id = 'packageMaterial'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/omswi
WARNING: ValueSet.where(id = 'partType'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/omswi
WARNING: ValueSet.where(id = 'pediatricUseIndicator'): Error from server: Unable to provide support for code system http://example.org
WARNING: ValueSet.where(id = 'pharmaceuticalDoseFormPart'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi
WARNING: ValueSet.where(id = 'productNamePartType'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi/220000000000
WARNING: ValueSet.where(id = 'proprietaryNamePart'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi
WARNING: ValueSet.where(id = 'routeOfAdministration'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi/100000073345
WARNING: ValueSet.where(id = 'secondaryPrimaryPackType'): Error from server: Unable to provide support for code system http://example.org
WARNING: ValueSet.where(id = 'sectionCode'): Error from server: Unable to provide support for code system http://example.org
WARNING: ValueSet.where(id = 'shelfLifeType'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/omswi
WARNING: ValueSet.where(id = 'specialPrecautionsForStorage'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi/100000073344
WARNING: ValueSet.where(id = 'strengthPart'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi
WARNING: ValueSet.where(id = 'substance'): Error from server: Unable to provide support for code system https://gsrs.ncats.nih.gov/ginas/app/beta
WARNING: ValueSet/country: ValueSet.compose[0].include[1].concept[0]: The code EU is not valid in the system urn:iso:std:iso:3166
WARNING: ValueSet/epiType: ValueSet.compose[0].include[0].concept[0]: The code 100000155538 is not valid in the system https://spor.ema.europa.eu/rmswi
WARNING: ValueSet/sectionCode: ValueSet.compose[0].include[0].concept[0]: The code sectionCode is not valid in the system http://example.org
